eid,subject_areas,publication_year,length_of_abstract,author_keywords,sub_type,citation_count,refcount 
2-s2.0-85087986407,COMP,2020,275,"Assessment,Competence,E-commerce,E-commerce competency,Technology acceptance model",ar,10,60
2-s2.0-85087956472,VETE,2020,214,"Cardiac disease diagnosis,N-terminal Pro-B-type natriuretic peptide,Thoracic radiography,Ultrasonography",ar,6,30
2-s2.0-85087936781,"IMMU,MEDI",2020,246,,ar,9,73
2-s2.0-85087914758,"BUSI,ECON",2020,155,"Patent valuation,Patent value database,Patent value validation,Pooled patent database,Qualitative approach,Quantitative approach,Valuation methods,Valuation process,Valuation techniques",cp,0,26
2-s2.0-85087905890,ENVI,2020,204,"Anaerobic treatment,biogas,dsrB gene,microbial community,sludge digester",ar,5,35
2-s2.0-85087900580,"NEUR,MEDI",2020,253,"artificial dural substitute,Dural closure,oxidized regenerated cellulose,poly ε-caprolactone,rabbit model",ar,4,31
2-s2.0-85087890269,"ENER,BUSI",2020,163,"ISO 26000,SOE,State-owned enterprise,Sufficiency economy philosophy,Sustainable scorecard measurement",ar,2,62
2-s2.0-85087859507,AGRI,2020,182,"Biodiversity,Conservation,Indochina,Limestones,Systematics",ar,17,123
2-s2.0-85087817697,MEDI,2020,248,"Anticoagulants,Atrial fibrillation,Major bleeding,Outcomes",ar,2,29
2-s2.0-85087810405,ENVI,2020,211,"biomarker,environmental impact,morphometric analysis",ar,4,51
2-s2.0-85087805599,"COMP,MATE,ENGI",2020,299,"6G communications,digital twin,metasurface,Terahertz",ar,28,37
2-s2.0-85087799940,"COMP,MATE,ENGI",2020,227,"Discard-after-learn,hyperellipsoidal function,incremental learning,recoil behavior",ar,0,36
2-s2.0-85087782111,MEDI,2020,264,"alpha-thalassemia,co-inheritance,Hb E trait,heterozygous α+-thalassemia,Heterozygous α0-thalassemia,high performance liquid chromatography (HPLC),RBC indices,screening",le,0,11
2-s2.0-85087753114,ECON,2020,137,"BHPS,life satisfaction,Retirement,well-being",ar,3,47
2-s2.0-85087588645,"CHEM,ENGI,PHYS,MATE",2020,206,"adhesives,Compatibilization,phase behaviour,thermoplastics polyurethane",ar,3,32
2-s2.0-85087473395,"IMMU,BIOC",2020,341,,ar,2,37
2-s2.0-85087466943,MEDI,2020,198,"Bioinformatics,Cancer,Clinical trials,Immunotherapy,Vaccine",ar,5,70
2-s2.0-85087432344,MEDI,2020,235,"Medevacs,Medical evacuation,Offshore,Oil and gas industry",ar,0,11
2-s2.0-85087423341,MEDI,2020,211,"Case report,Giant cell tumor of bone,Metatarsophalangeal joint replacement,Phalangeal tumor,Three-dimensional printed prosthesis",ar,3,19
2-s2.0-85087374787,"IMMU,MEDI",2020,215,,ar,1,30
2-s2.0-85087349402,"SOCI,ARTS",2020,148,"Aging,Elderly,Job recommendations,Lifestyles",ar,0,41
2-s2.0-85087343628,"SOCI,ARTS",2020,111,"Application,Caregivers,Dementia,Natural language processing,Reminiscence therapy,Speech to text",ar,1,33
2-s2.0-85087310828,PSYC,2020,268,"Assessment methods and tools,School climate,School effectiveness,User experience",ar,2,55
2-s2.0-85087140696,MEDI,2020,179,"Covid-19,Health equity,Humanitarian crisis,Pandemic",re,367,74
2-s2.0-85087097145,"SOCI,PHYS,EART",2020,175,,ar,5,25
2-s2.0-85087094799,"PHAR,MEDI",2020,204,,re,21,281
2-s2.0-85087072762,"SOCI,ARTS",2020,214,"A transitional period,Inao,Panji,The reign of King Chulalongkorn",ar,0,35
2-s2.0-85087045454,"ARTS,SOCI",2020,213,"20th Century Boys,Naoki Urasawa,Post-apocalypticism",ar,0,22
2-s2.0-85087040746,"MATE,PHYS,ENGI",2020,170,"Active compounds,Antibacterial activity,Moringa Oleifera Lam. leaves extract,Total phenolic contents",cp,0,12
2-s2.0-85087040700,"ENVI,COMP",2020,249,"Bangkok,Expressway,PM2.5",cp,0,14
2-s2.0-85087035372,"MATE,PHYS,ENGI",2020,231,"Antibacterial,Biodegradable,Poly(butylene succinate),Zeolite ZSM-5",cp,0,11
2-s2.0-85087033561,"ENVI,COMP",2020,252,"Environment site,GPS,Spatial multi-criteria decision making,WEEE",cp,1,8
2-s2.0-85087032419,"ENVI,COMP",2020,230,"Biomarker,Cadmium,E-waste dismantling,Lead",cp,2,29
2-s2.0-85087031013,"MATE,ENGI",2020,140,"Biomaterials,Cellulose nanofibers,Reinforcement material,Surface-modification",cp,0,11
2-s2.0-85087030881,"MATE,PHYS,ENGI",2020,172,"Nanofibrillated cellulose,Nanotechnology,NaOH/urea pretreatment,Water hyacinth",cp,1,10
2-s2.0-85087029594,"MATE,ENGI",2020,99,"Natural Rubber,Poly(acrylic acid),Poly(lactic acid),Polymer Blends",cp,2,11
2-s2.0-85087023585,"MATE,ENGI",2020,102,"Biocomposite,Cellulose,Emulsion polymerization,Poly(lactic acid),Polystyrene",cp,0,7
2-s2.0-85087022518,"MATE,ENGI",2020,182,"Coir Fibers,Epoxidized natural rubber (ENR),Green Composites,Poly(lactic acid)",cp,0,10
2-s2.0-85087019896,"ENVI,COMP",2020,198,"CRT monitor,Electric fan,Electronic waste,Material flow analysis,Refrigerator",cp,2,8
2-s2.0-85087019371,"PHYS,MATE",2020,144,"Composite fibers,Graphene composite fibers,Graphene/PET composite fibers,PET composite fibers,Poly(ethylene terephthalate)",cp,4,10
2-s2.0-85087013708,"ENVI,COMP",2020,183,"E-waste,Heavy metals,Water,WEEE",cp,0,10
2-s2.0-85087009554,"ENVI,COMP",2020,253,"E-waste,Heavy metals,Soil contamination",cp,0,18
2-s2.0-85087005199,"PHAR,ENVI",2020,187,"Concrete residue,Geopolymer bricks,Palm oil fuel ash",ar,5,28
2-s2.0-85087004495,"ENVI,COMP",2020,269,"Ambient air pollution,E-waste,PM10,PM2.5,Spatial distribution",cp,0,13
2-s2.0-85087001686,"ENVI,COMP",2020,242,"Dismantling,E-wastes,Environmental impacts,Income,WEEE",cp,0,11
2-s2.0-85087000617,"MATE,ENGI",2020,186,"Compostable film,Flexographic printing,PBAT,PLA,Printability",cp,6,6
2-s2.0-85086997329,"MATE,ENGI",2020,196,"3D printing,TiO2 thin films",cp,2,9
2-s2.0-85086993973,"COMP,MATE,ENGI",2020,207,"discard-after-learn,discriminant analysis,incremental learning,projection ratio,Streaming data classification",ar,1,35
2-s2.0-85086946670,"MATE,ENGI",2020,192,"Carbamazepine,Graphene oxide,Metal–organic framework,Photocatalysis,UiO-66",ar,16,66
2-s2.0-85086937235,"MEDI,IMMU",2020,291,"Ascorbate,Neutrophils,Sepsis",ar,16,58
2-s2.0-85086911662,AGRI,2020,222,"Endemic,Indochina,Limestone,Mekong Delta,Pulmonata,Taxonomy",ar,8,42
2-s2.0-85086813670,ENVI,2020,225,"Circular Economy,Copper,Developing Asian Countries,E-Waste Recycling",cp,0,4
2-s2.0-85086812868,ENVI,2020,191,"Behaviors,Policy strategy,Waste electrical and electronics equipment (WEEE),Waste generation",cp,2,15
2-s2.0-85086811988,ENVI,2020,171,"Beach sand,Eastern Thailand,Microplastic contamination",cp,2,11
2-s2.0-85086811921,ENVI,2020,245,"Calcium Carbonate,Circular Economy,Eggshells,Metal Smelting,Waste Recycling",cp,0,5
2-s2.0-85086811632,ENVI,2020,219,"Aqua regia,Electronic waste (E-waste),Gold recovery,Printed circuit boards (PCBs),Random access memory (RAM)",cp,1,19
2-s2.0-85086811610,ENVI,2020,310,"End-of-life solar PV cell,Silicon recovery,Solar cell scrap,Wet separation process",cp,0,3
2-s2.0-85086811107,ENVI,2020,150,"Bubble attachment,Hybrid jig,Jig,Particle shape,Plastic",cp,0,11
2-s2.0-85086811083,PHYS,2020,128,,cp,0,14
2-s2.0-85086708634,MEDI,2020,359,"anemia,erythropoietin,ferritin,hemodialysis,iron",ar,2,27
2-s2.0-85086707298,"PHAR,ENVI",2020,225,"Ground penetrating radar,Ground wave,Volumetric soil water content",ar,1,17
2-s2.0-85086692783,MEDI,2020,168,"Hyperprolactinemia,Macroprolactinemia,Polyethylene glycol precipitation",ar,1,11
2-s2.0-85086687009,BIOC,2020,262,"MD simulation,REMD,Transition state mimics,X-ray crystallography,β-glycosidase",ar,13,78
2-s2.0-85086669126,"PHAR,ENVI",2020,230,"Phytoremediation,Residential wastewater,Surimi wastewater,Water hyacinth",ar,2,30
2-s2.0-85086656706,MATE,2020,299,"Cellulose,Coconut husk,Composite,Hydrogel",ar,14,36
2-s2.0-85086655634,CENG,2020,209,,ar,2,10
2-s2.0-85086648833,CENG,2020,253,,ar,3,16
2-s2.0-85086640023,PHAR,2020,178,"Customer Orientation,Employee Satisfaction,Leadership,Organizational Performance,Pharmaceutical Industry",ar,1,48
2-s2.0-85086635468,"SOCI,PHYS,EART",2020,244,,ar,1,33
2-s2.0-85086626664,"BIOC,MEDI",2020,215,,ar,19,15
2-s2.0-85086523717,"MEDI,IMMU,PHAR",2020,138,"Covid-19,dengue,nosocomial infection,personal protective equipment,SARS-CoV-2",le,15,3
2-s2.0-85086459363,"COMP,MATE,ENGI",2020,147,"Cooling demand uncertainty (CDU),downside risk constraints (DRC),expected power consumption (EPC),expected risk-in-power consumption (ERIPC),multi-chiller system (MCS),risk-neutral and risk-averse performances",ar,0,35
2-s2.0-85086410961,"ENGI,MATH",2020,0,,ar,0,
2-s2.0-85086396947,AGRI,2020,269,"Aleiodes apicalis group,Biology,Distribution,Europe,Host range,Key,New species,Phenology,West palaearctic",ar,4,157
2-s2.0-85086373404,SOCI,2020,173,"Characteristics approach,Cognitive ageing,Gender differences,Speed of ageing",ar,6,36
2-s2.0-85086355616,MEDI,2020,235,,ar,1,21
2-s2.0-85086345971,MEDI,2020,253,"Adolescent,HIV,Papillomavirus infection,Papillomavirus vaccine,Young adult",ar,2,21
2-s2.0-85086333316,"ENVI,EART",2020,247,"Chloride mass balance,Evapotranspiration,Groundwater recharge,Kriging,Rainfall,Thepkasattri,Water table luctuation",ar,5,26
2-s2.0-85086324048,"SOCI,MATH",2020,205,"Computer-aided instruction,Environmental attitude,Environmental education,Environmental literacy,Learning outcome",ar,6,23
2-s2.0-85086304211,"COMP,MATE,ENGI",2020,116,"complex environment,dynamic environment,multiple maps,multiple navigators,navigation,navigation graph,path planning,Robot navigation,route planning,service robots,simultaneous localization and mapping,urban navigation,user policy",ar,0,30
2-s2.0-85086277856,ENGI,2020,181,"Customer preference,Socio-demographics characteristics,Telecommunication",ar,0,22
2-s2.0-85086274373,"AGRI,ENVI",2020,271,"Edible mushrooms,Gathering practices,Melientha suavis,Non-timber forest product,Oecophylla smaragdina,Thailand,Weaver ants,Wild mushroom picker",ar,3,44
2-s2.0-85086267827,ENGI,2020,137,"Buckling,Cyclic loading,Mechanical coupler,OpenSees,Reinforcing steel",ar,2,22
2-s2.0-85086262258,ENGI,2020,198,"Expanded metal,Ferrocement,Infill panel,Reinforced concrete frame,Seismic strengthening",ar,3,27
2-s2.0-85086259722,ENGI,2020,195,"Cooperative LQR,Multi-agent systems,Parametric uncertainty,Robust consensus control",ar,1,22
2-s2.0-85086259356,ENGI,2020,230,"OpenSees,RC column,Shear failure,Shear strengthening,Steel collars",ar,15,28
2-s2.0-85086259272,ENGI,2020,212,"Compression-shear behavior of joint,Elastomeric bearings,Immersed precast concrete structure,Water impermeability",ar,1,23
2-s2.0-85086238462,"COMP,MATH",2020,110,"Control solution,Interval linear system,Tolerance solution",cp,1,13
2-s2.0-85086235516,"PHAR,AGRI,MEDI",2020,143,"antidiabetic,Dendrobium christyanum,L6 myotubes,phenolics,α-glucosidase",ar,10,44
2-s2.0-85086227260,ENGI,2020,165,"Fibers,Gamma ray,Mechanical properties,Polyethylene-terephthalate,Sodium borate,Thermal neutron attenuation",ar,5,22
2-s2.0-85086227209,AGRI,2020,136,"Cave,Diplopod,Forest,Indochina,Key",ar,4,23
2-s2.0-85086153530,MULT,2020,255,"Biocomposites,Fiber volume fraction,Processing step,Rice straw,Unsaturated polyester",re,0,28
2-s2.0-85086150952,MULT,2020,205,"Biomarker,Depositional environment,Mae Teep,Thermal maturity",ar,0,30
2-s2.0-85086147052,MULT,2020,260,"Colorimetric values,Hyperspectral imaging,Multispectral imaging",ar,2,20
2-s2.0-85086104813,ECON,2020,127,"Economic transformation,Rural development,Saemaul undong,Social innovation,South Korea,Tanzania,Ujamaa",ar,1,79
2-s2.0-85086051314,"MATE,DENT",2020,160,"Antibacterial,Chitosan,Clinical isolates,Enterococcus faecalis,Time-kill assay",ar,4,43
2-s2.0-85086051188,PSYC,2020,203,"Autobiographical implicit association test,Imagination,Memory,Truth",ar,7,53
2-s2.0-85086044325,ENVI,2020,310,"Community-based participation,Ecosystem services,Mangrove forest restoration,Sustainable utilization",ar,1,53
2-s2.0-85086040797,MULT,2020,209,"Anaerobic co-digestion,Biogas,Shrimp pond sediment,Tapioca starch sludge",ar,2,24
2-s2.0-85086038748,"CHEM,CENG",2020,222,,ch,2,28
2-s2.0-85086035155,MULT,2020,196,"16S rRNA gene sequencing,Bacterial diversity,Coral-associated bacteria,Thailand",ar,0,23
2-s2.0-85086020890,ENVI,2020,310,"Medium-low temperature hot springs,Water chemistry,Western Thailand,δ18O and δD isotopes",ar,2,30
2-s2.0-85086011789,"COMP,MATE,ENGI",2020,186,"flexible load management,heat and power micro-grid,Information gap decision theory,load uncertainty,robustness and opportunity function",ar,10,36
2-s2.0-85085998690,MEDI,2020,279,"Joints,Nerve block,Paraspinal muscle,Rib cage,Thoracic vertebrae",ar,32,21
2-s2.0-85085951709,MULT,2020,133,"Chalcone,Epstein-Barr virus nuclear antigen 1 protein,Molecular docking,Molecular dynamics simulation,Natural products",ar,0,28
2-s2.0-85085950340,CHEM,2020,111,"Biological compounds,Colorimetric detection,DNA sensors,Electrochemical detection,Enzymatic methods,Immunoassays",ch,4,48
2-s2.0-85085916659,MULT,2020,208,"Germ cell,Microanatomy,Reproductive system,Tortoise beetle",ar,4,21
2-s2.0-85085916306,ENGI,2020,210,"Disaster risk management,Information technology,Systematic review,Technology acceptance",re,31,148
2-s2.0-85085777390,"ENER,ENVI",2020,386,,cp,2,6
2-s2.0-85085762674,MULT,2020,84,"Closed-form formula,Conditional expectation,O-U process",ar,10,5
2-s2.0-85085760271,MULT,2020,127,"Molecular data,Monochoria,New species,Pontederiaceae,Thailand",ar,1,27
2-s2.0-85085742888,"AGRI,NURS",2020,263,"Cooking method,Glycaemic index,Microwave cooking,Rice,Starch digestibility",ar,2,40
2-s2.0-85085647497,"HEAL,MEDI,PHYS",2020,276,"Breast cancer diagnosis,Canonical correlation analysis,Mutual information",ar,2,37
2-s2.0-85085630162,"IMMU,AGRI",2020,189,"16S rRNA gene,Endophytic actinomycetes,Genome,Mimosa pudica,Polyphasic taxonomy,Streptomyces",ar,6,43
2-s2.0-85085585812,MATE,2020,170,,ar,6,54
2-s2.0-85085581159,BIOC,2020,272,,ar,9,58
2-s2.0-85085563803,PHAR,2020,185,"Amygdala,Ceramide,Circadian rhythm,Depression,Endogenous opioids,Gut dysbiosis,Inflammation,LPS,Melatonin,Mitochondria",re,5,205
2-s2.0-85085362079,"BIOC,AGRI",2020,174,"Field capacity,Maximum efficiency of PSII,Oryza,Photosynthesis performance index,Water stress",ar,2,65
2-s2.0-85085334039,AGRI,2020,162,"Hirudinaria manillensis,Hirudinea,Molecular phylogeny,New species,Taxonomy,Thailand",ar,4,34
2-s2.0-85085332936,"IMMU,MEDI",2020,258,,ar,27,36
2-s2.0-85085316621,"IMMU,MEDI",2020,244,,ar,3,19
2-s2.0-85085265654,PHAR,2020,151,"Alcohol use disorder,Bacterial gut translocation,Cytokines,Major depressive disorder,Neuroimaging",ar,2,148
2-s2.0-85085215989,"BUSI,ECON",2020,167,"Entrepreneurial SMEs,Food SMEs,Technology transfer,Technology transfer success factors",ar,0,45
2-s2.0-85085167218,"COMP,MATE,ENGI",2020,242,"Attention mechanism,context-aware recommender systems,region embedding,representation learning",re,4,36
2-s2.0-85085157708,MEDI,2020,313,"Acute kidney injury,AKI,epidemiology,left ventricular assist device,LVAD,meta-analysis",ar,13,107
2-s2.0-85085138934,MULT,2020,174,"Flotation,Malachite,Oxide copper ore,Reagent dosage,Sodium oleate",ar,11,13
2-s2.0-85085134544,MULT,2020,141,"Antioxidant activity,Reactive oxygen species,Rosmarinic acid,Thunbergia laurifolia",ar,1,23
2-s2.0-85085133043,MEDI,2020,0,,le,0,2
2-s2.0-85085130995,MEDI,2020,226,"Awareness,cure,education,knowledge level,misconception and determinants of Parkinson,motor disease awareness,Parkinson's disease",ar,0,26
2-s2.0-85085086881,"BUSI,SOCI,DECI",2020,143,"CFPR,Consistent fuzzy preference relation,Key successful factor,KSF,Preference ranking organisation methods for enrichment evaluation,PROMETHEE,Shipping,Waterfront port development,WPD",ar,5,41
2-s2.0-85085055275,PHAR,2020,285,"Cognition,Cytokines,Deficit schizophrenia,Inflammation,Machine learning,Neuro-immune",ar,18,32
2-s2.0-85085045692,"PHAR,ENVI",2020,189,"Associated factor,Breast milk,Factory worker,Heavy metal",ar,5,26
2-s2.0-85085034093,SOCI,2020,259,"Ayutthaya,Bangkok,Inao,Javanese,Melaka,Panji,Siamese cosmopolitanism,Thailand",ar,4,81
2-s2.0-85085006974,MULT,2020,152,"Brazilin,Caesalpinia sappan heartwood,Pharmacognostic specification,TLC-densitometry,TLC-image analysis",ar,2,24
2-s2.0-85085001614,MULT,2020,116,"Antimicrobial mat,Biosurfactant,Gelatin,Lipopeptides,Nanofiber",ar,0,22
2-s2.0-85084968659,"PHAR,ENVI",2020,250,"Fed batch composting,Food waste composting,Passive aeration",ar,0,17
2-s2.0-85084945754,EART,2020,186,"Controlled low-strength material,Fly ash,Resilient modulus,Shear wave velocity,Unconfined compressive strength",cp,4,18
2-s2.0-85084945480,EART,2020,140,"Ground improvement,Microbial Induced Calcium Carbonate Precipitation,Optimum treatment condition,Stiffness,Strength,Urease,Ureolytic bacteria",cp,0,7
2-s2.0-85084945129,EART,2020,159,"Permeability,Probabilistic analysis,Rainfall infiltration,Random field,Slope stability,Soil water characteristic curve",cp,0,9
2-s2.0-85084919715,"COMP,MATE,ENGI",2020,278,"9 mm bullet marking,automated firearm classification,densely connected convolutional network,Forensic science",ar,7,43
2-s2.0-85084844248,"COMP,AGRI,ENGI",2020,240,"Critical success factor (CSF),Infrastructure projects,Public-private partnership (PPP),Vietnam,Word cloud technique",ar,21,54
2-s2.0-85084821692,MATH,2020,243,"Multiscale dynamics,Time-periodic energy transfer,Weak nonlinearity",ar,5,37
2-s2.0-85084793833,"ENGI,MATH",2020,355,"ACF,ARIMA,Differencing time series,Ljung-Box,PACF,ResNet",ar,5,29
2-s2.0-85084592903,ENGI,2020,254,"CFD simulation,Circulating fluidized bed,CO2 capture,Statistical experimental design",ar,6,37
2-s2.0-85084529082,ENGI,2020,154,"2k factorialdesign,Ductless ventilation,Jet fan,Velocity profile volume",ar,0,14
2-s2.0-85084518274,"SOCI,ARTS",2020,239,"Cultural heritage,Cultural inheritance,Knowledge transferring,Local wisdom",ar,0,44
2-s2.0-85084507153,"SOCI,ARTS",2020,205,"ASEAN countries,E-government adoption,Level of happiness,Political stability",ar,3,37
2-s2.0-85084506939,"SOCI,ENER",2020,203,"Asia,Corruption,Expropriation risk,Political instability,Quality of education",ar,3,43
2-s2.0-85084503297,MATE,2020,128,"Calcination temperature,Kaolin,Metakaolin",cp,3,6
2-s2.0-85084500548,"BUSI,COMP,DECI",2020,214,"Indonesia,Innovative,Supply chain",ar,2,34
2-s2.0-85084498750,MATE,2020,261,"Cermet,Convective deposition,Ni nanoparticle-Al2O3,Solar selective absorber",cp,9,13
2-s2.0-85084495396,MATE,2020,179,"Current-Voltage Characteristics,Parameter Extraction,Quantum Dot,Solar Cell",cp,5,21
2-s2.0-85084477946,"BUSI,COMP,DECI",2020,162,"Manufacturing companies,Organisational centralization,Supply chain performance",ar,0,37
2-s2.0-85084472221,MATE,2020,93,"Molecular Beam Epitaxy,Nanostructures,Semiconducting gallium arsenide,Si (111)",cp,0,10
2-s2.0-85084470210,"NEUR,PHAR",2020,248,"Immune-inflammatory disorder,Inflammation,Ketoprofen,Major depression,Neuro-immune,Tryptophan",ar,10,68
2-s2.0-85084463041,MATH,2020,140,"Chebyshev polynomial expansion,Finite integration method,Linear space-fractional differential equation,Linear time-dependent differential equation",ar,2,10
2-s2.0-85084446780,"SOCI,ARTS",2020,149,"Adoption of e-government,Citizen disposition,Citizen trust,Favourable social characteristics,Perceived behavioural control",ar,3,32
2-s2.0-85084444418,"BUSI,COMP,DECI",2020,162,"Green construction,Green project,Green training,GSCM,Indonesia",ar,2,41
2-s2.0-85084441404,"BUSI,COMP,DECI",2020,162,"Advanced manufacturing technology,Employee empowerment,Human capital,Indonesia,Manufacturing sector,Organizational innovation,Supply chain performance",ar,2,46
2-s2.0-85084437256,MATE,2020,127,"CO2/CH4 separation,Hollow fiber membrane,PEBAX,Polyether block amide,Zeolite Y",cp,2,11
2-s2.0-85084434015,MATE,2020,126,"Biomass,Catalyst support,Hydrothermal carbonization,Nanoporous Carbon",cp,0,22
2-s2.0-85084426608,"BUSI,COMP,DECI",2020,233,"Information technology,Innovation,Leadership,Supply performance",ar,5,39
2-s2.0-85084425397,MATH,2020,47,"2-absorbing ideals,2-absorbing primary ideals,Primary ideals,Prime ideals,Ί-semirings",ar,0,11
